"OrderDate.date"	"Order.id"	"Variation.number"	"OrderProperty.value"	"OrderProperty.value"	"Order.statusName"	"OrderItem.quantity"	"OrderParcelService.backendName"	"ShippingPackages.packageNumber"	
"2021-03-06 00:49:08"	439008	"Magma-J-KSWK250"	106	"304-7940808-3152355"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446151723051	
"2021-10-28 20:42:27"	542906	"Bahco-EX22XT9C"	106	"305-7846273-6869124"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446166526241	
"2021-10-28 20:42:27"	542906		106	"305-7846273-6869124"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446166526241	
"2021-10-29 11:04:19"	543147	"Stubai-S283907"	106	"304-9522034-5989903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446166551273	
"2021-10-29 11:04:19"	543147		106	"304-9522034-5989903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446166551273	
"2021-11-10 18:44:19"	548193	"Rubi-66900"	106	"028-5807006-2009142"	"[8.1] Storniert mit Gutschrift"	4	"DPD"	9446167238756	
"2021-11-10 18:44:19"	548193		106	"028-5807006-2009142"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446167238756	
"2021-11-12 18:04:31"	548870	"Silky-KSI635636"	106	"302-7461926-1212322"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446167376679	
"2021-11-12 18:04:31"	548870		106	"302-7461926-1212322"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446167376679	
"2021-11-14 19:22:02"	549470	"Protus-kx0500"	106	"303-0153192-4403516"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446167415786	
"2021-11-14 19:22:02"	549470		106	"303-0153192-4403516"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446167415786	
"2021-11-23 02:53:41"	552487	"Rennsteig-361.303.0"	106	"302-9498227-6886704"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168088019	
"2021-11-23 02:53:41"	552487		106	"302-9498227-6886704"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168088019	
"2021-11-23 14:51:59"	552623	"Heitmann-387-45"	106	"303-5667078-4010726"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168120097	
"2021-11-23 14:51:59"	552623		106	"303-5667078-4010726"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168120097	
"2021-11-23 18:46:51"	552666	"Nebo-NE6878"	106	"303-8730940-3961924"	"[8] Storniert ohne Gutschrift"	4	"DPD"	9446168139383	
"2021-11-23 18:46:51"	552666		106	"303-8730940-3961924"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446168139383	
"2021-11-24 12:41:05"	553077	"K-Stanley-1-93-978"	106	"302-3850713-0347547"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168234600	
"2021-11-24 12:41:05"	553077		106	"302-3850713-0347547"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168234600	
"2021-11-24 16:46:46"	553197	"Lamello-132322"	106	"303-2259368-2471538"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168259558	
"2021-11-24 16:46:46"	553197		106	"303-2259368-2471538"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168259558	
"2021-11-28 23:42:18"	554736	"Silky-KSI635636"	106	"028-3559512-8530710"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446168529409	
"2021-11-28 23:42:18"	554736		106	"028-3559512-8530710"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168529409	
"2021-11-29 23:16:18"	554707	"DEWALT-DWST83395-1"	106	"028-8527666-6614755"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168710042	
"2021-11-29 23:16:18"	554707		106	"028-8527666-6614755"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168710042	
"2021-11-30 04:00:31"	555173	"Okatsune-KST213"	106	"306-4844483-5629111"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168727392	
"2021-11-30 04:00:31"	555173		106	"306-4844483-5629111"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446168727392	
"2021-12-03 16:19:26"	556791	"Rennsteig-140.075.0"	106	"303-3407320-3507542"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169045860	
"2021-12-03 16:19:26"	556791		106	"303-3407320-3507542"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169045860	
"2021-12-03 16:11:52"	556603	"DEWALT-DWST83395-1"	106	"305-0239449-0257119"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169069693	
"2021-12-03 16:11:52"	556603		106	"305-0239449-0257119"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169069693	
"2021-12-03 16:15:17"	556848	"Fivel-03-310BP010"	106	"305-9212409-1742717"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169069954	
"2021-12-03 16:15:17"	556848		106	"305-9212409-1742717"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169069954	
"2021-12-03 21:14:00"	556928	"K-Stanley-FMST1-80147"	106	"028-6259894-4098747"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446169079099	
"2021-12-03 21:14:00"	556928		106	"028-6259894-4098747"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169079099	
"2021-12-04 05:36:22"	557014	"Heitmann-385-38"	106	"304-7925869-9352320"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169080325	
"2021-12-04 05:36:22"	557014		106	"304-7925869-9352320"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169080325	
"2021-12-04 05:39:53"	557076	"Famag-162201000"	106	"306-1120897-0370757"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169080655	
"2021-12-04 05:39:53"	557076		106	"306-1120897-0370757"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169080655	
"2021-12-05 19:58:22"	557467	"Silky-KSI522121"	106	"028-0184191-9660346"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169125850	
"2021-12-05 19:58:22"	557467		106	"028-0184191-9660346"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169125850	
"2021-12-06 15:00:56"	557758	"Silky-KSI522121"	106	"306-6771101-5989948"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446169220472	
"2021-12-06 15:00:56"	557758		106	"306-6771101-5989948"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446169220472	
"2021-12-06 20:03:08"	557930	"Kirschen-1101000"	106	"306-2517654-0901935"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169310823	
"2021-12-06 20:03:08"	557930		106	"306-2517654-0901935"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169310823	
"2021-12-07 05:07:06"	558127	"Kirschen-5720100"	106	"306-2907158-2680300"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169322398	
"2021-12-07 05:07:06"	558127		106	"306-2907158-2680300"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169322398	
"2021-12-07 21:02:54"	558385	"Leinos-655.08.000"	106	"305-7279664-0957913"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169393882	
"2021-12-07 21:02:54"	558385		106	"305-7279664-0957913"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169393882	
"2021-12-08 20:02:16"	558828	"Heitmann-385-39"	106	"304-0050069-8405927"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169470890	
"2021-12-08 20:02:16"	558828		106	"304-0050069-8405927"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169470890	
"2021-12-08 23:08:41"	558890	"Famag-100111000"	106	"303-1027319-4626730"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169484790	
"2021-12-08 23:08:41"	558890		106	"303-1027319-4626730"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169484790	
"2021-12-10 18:33:07"	559467	"Okatsune-KST133"	106	"306-9456635-6521952"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169664295	
"2021-12-10 18:33:07"	559467		106	"306-9456635-6521952"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169664295	
"2021-12-11 05:31:57"	559962	"Heitmann-372-39"	106	"304-2205573-5654766"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169682548	
"2021-12-11 05:31:57"	559962		106	"304-2205573-5654766"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169682548	
"2021-12-11 14:37:15"	560134	"Leinos-720.14.000"	106	"304-1989406-9470715"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169701913	
"2021-12-11 14:37:15"	560134		106	"304-1989406-9470715"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169701913	
"2021-12-13 03:58:33"	560707	"Heitmann-371-43"	106	"306-4580607-3043567"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169771729	
"2021-12-13 03:58:33"	560707		106	"306-4580607-3043567"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169771729	
"2021-12-13 14:30:52"	560872	"Heitmann-386-42"	106	"303-9267190-8074712"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169891407	
"2021-12-13 14:30:52"	560872		106	"303-9267190-8074712"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169891407	
"2021-12-13 17:06:12"	561017	"Picard-0032400-2000"	106	"304-1653688-5629956"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169959756	
"2021-12-13 17:06:12"	561017		106	"304-1653688-5629956"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169959756	
"2021-12-14 05:12:02"	561179	"Silky-KSI571724"	106	"304-5114197-3264364"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169979271	
"2021-12-14 05:12:02"	561179		106	"304-5114197-3264364"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446169979271	
"2021-12-14 19:03:48"	561514	"K-Stanley-1-97-510"	106	"303-4009469-6025119"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170082465	
"2021-12-14 19:03:48"	561514		106	"303-4009469-6025119"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170082465	
"2021-12-15 02:10:59"	561739	"Heitmann-386-42"	106	"303-1311831-0838768"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170096291	
"2021-12-15 02:10:59"	561739		106	"303-1311831-0838768"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170096291	
"2021-12-15 02:09:21"	561707	"Heitmann-387-44"	106	"302-4125070-6249941"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170096295	
"2021-12-15 02:09:21"	561707		106	"302-4125070-6249941"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170096295	
"2021-12-15 05:07:51"	561767	"Heitmann-387-45"	106	"306-0022214-3991520"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170097626	
"2021-12-15 05:07:51"	561767		106	"306-0022214-3991520"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170097626	
"2021-12-15 17:12:57"	561639	"Heitmann-386-44"	106	"305-0542959-2335567"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170191690	
"2021-12-15 17:12:57"	561639		106	"305-0542959-2335567"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170191690	
"2021-12-15 17:13:11"	561986	"Heitmann-385-36"	106	"028-5683383-2901963"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170195773	
"2021-12-15 17:13:11"	561986		106	"028-5683383-2901963"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170195773	
"2021-12-16 18:06:54"	562435	"Heitmann-7930GM"	106	"306-4969911-8298728"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170302126	
"2021-12-16 18:06:54"	562435		106	"306-4969911-8298728"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170302126	
"2021-12-17 12:10:05"	562843	"Stubai-554106"	106	"028-3115304-4462734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170390959	
"2021-12-17 12:10:05"	562843		106	"028-3115304-4462734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170390959	
"2021-12-17 21:49:55"	563013	"Famag-177502500"	106	"302-3193318-7988330"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436240	
"2021-12-17 21:49:55"	563013		106	"302-3193318-7988330"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436240	
"2021-12-17 21:52:53"	563024	"Heitmann-387-38"	106	"305-9990436-9252346"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436248	
"2021-12-17 21:52:53"	563024		106	"305-9990436-9252346"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436248	
"2021-12-17 21:46:43"	563049	"Cut360-BiGl90"	106	"306-7742450-9709948"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436868	
"2021-12-17 21:46:43"	563049		106	"306-7742450-9709948"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436868	
"2021-12-17 21:46:10"	563040	"Heitmann-386-39"	106	"306-3322125-3221951"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436872	
"2021-12-17 21:46:10"	563040		106	"306-3322125-3221951"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170436872	
"2021-12-18 01:54:31"	563113	"Kirschen-1171000"	106	"305-3918510-5990742"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170440498	
"2021-12-18 01:54:31"	563113		106	"305-3918510-5990742"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170440498	
"2021-12-18 17:52:04"	563173	"Heitmann-387-39"	106	"304-8099486-2178759"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170460306	
"2021-12-18 17:52:04"	563173		106	"304-8099486-2178759"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170460306	
"2021-12-18 20:50:53"	563129	"DEWALT-DWST83411-1"	106	"028-9496619-6499536"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170478423	
"2021-12-18 20:50:53"	563129		106	"028-9496619-6499536"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170478423	
"2021-12-18 23:49:11"	563421	"Famag-166303200"	106	"305-1321234-4198718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170486417	
"2021-12-18 23:49:11"	563421		106	"305-1321234-4198718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170486417	
"2021-12-18 23:47:45"	563432	"Kirschen-1101000"	106	"303-7847695-9350730"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170486429	
"2021-12-18 23:47:45"	563432		106	"303-7847695-9350730"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170486429	
"2021-12-19 21:03:29"	563586	"Tajima-GKG210"	106	"028-5348104-9677903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170525093	
"2021-12-19 21:03:29"	563586		106	"028-5348104-9677903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170525093	
"2021-12-19 21:02:07"	563630	"Heitmann-387-38"	106	"306-4916624-0622712"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170525438	
"2021-12-19 21:02:07"	563630		106	"306-4916624-0622712"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170525438	
"2021-12-20 16:05:48"	563043	"Fivel-03-310BP010"	106	"028-7962904-7863540"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170704224	
"2021-12-20 16:05:48"	563043		106	"028-7962904-7863540"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446170704224	
"2022-01-06 21:15:58"	569896	"Beko-260100500"	106	"302-7283518-5112317"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171133074	
"2022-01-06 21:15:58"	569896		106	"302-7283518-5112317"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171133074	
"2022-01-07 22:22:20"	570229	"Picard-2510711-1"	106	"304-5261955-9696364"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171194366	
"2022-01-07 22:22:20"	570229		106	"304-5261955-9696364"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171194366	
"2022-01-08 13:20:39"	570322	"Famag-100181600"	106	"028-1663666-4146702"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171201470	
"2022-01-08 13:20:39"	570322	"Famag-100112000"	106	"028-1663666-4146702"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171201470	
"2022-01-08 13:20:39"	570322		106	"028-1663666-4146702"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171201470	
"2022-01-09 13:27:31"	570561	"Famag-159910800"	106	"302-5808027-8912335"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171211538	
"2022-01-09 13:27:31"	570561		106	"302-5808027-8912335"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171211538	
"2022-01-09 13:27:49"	570532	"Stubai-520316"	106	"028-0381564-3709122"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171211738	
"2022-01-09 13:27:49"	570532	"Stubai-520818"	106	"028-0381564-3709122"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171211738	
"2022-01-09 13:27:49"	570532	"Stubai-550425"	106	"028-0381564-3709122"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171211738	
"2022-01-09 13:27:49"	570532		106	"028-0381564-3709122"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171211738	
"2022-01-09 17:20:53"	570743	"Silky-KSI310830"	106	"306-5666575-0742718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171216581	
"2022-01-09 17:20:53"	570743		106	"306-5666575-0742718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171216581	
"2022-01-09 17:20:48"	570721	"Beko-246600"	106	"303-0614119-4965961"	"[8.1] Storniert mit Gutschrift"	4	"DPD"	9446171220253	
"2022-01-09 17:20:48"	570721		106	"303-0614119-4965961"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171220253	
"2022-01-10 00:23:45"	570809	"Silky-KSI512518N"	106	"306-7882769-0794758"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171226965	
"2022-01-10 00:23:45"	570809		106	"306-7882769-0794758"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171226965	
"2022-01-10 11:26:59"	570934	"Piher-02680x"	106	"028-2829439-8208349"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171271983	
"2022-01-10 11:26:59"	570934		106	"028-2829439-8208349"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171271983	
"2022-01-10 11:26:39"	570971	"Silky-KSI310830"	106	"303-2949330-7394717"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171285385	
"2022-01-10 11:26:39"	570971		106	"303-2949330-7394717"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171285385	
"2022-01-11 02:44:10"	571266	"Famag-159483800"	106	"305-0208300-9485973"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379743	
"2022-01-11 02:44:10"	571266		106	"305-0208300-9485973"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379743	
"2022-01-11 02:45:42"	571240	"Picard-0006821-1500"	106	"304-6447193-6140318"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379775	
"2022-01-11 02:45:42"	571240		106	"304-6447193-6140318"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379775	
"2022-01-11 02:43:56"	571127	"Silky-KSI534017"	106	"303-5974875-3735553"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379790	
"2022-01-11 02:43:56"	571127		106	"303-5974875-3735553"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379790	
"2022-01-11 02:40:14"	571226	"Stubai-794001"	106	"306-4965617-2581924"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379802	
"2022-01-11 02:40:14"	571226		106	"306-4965617-2581924"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171379802	
"2022-01-11 14:40:47"	571430	"Acmos-08.071.197"	106	"304-7407804-3247515"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171429392	
"2022-01-11 14:40:47"	571430		106	"304-7407804-3247515"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171429392	
"2022-01-11 14:39:09"	571194	"K-Stanley-1-97-519"	106	"305-6981777-2737110"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171436385	
"2022-01-11 14:39:09"	571194		106	"305-6981777-2737110"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171436385	
"2022-01-11 14:40:15"	571338	"Silky-KSI534017"	106	"305-3915011-9983524"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171436403	
"2022-01-11 14:40:15"	571338		106	"305-3915011-9983524"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171436403	
"2022-01-11 14:42:34"	571482	"K-Stanley-1-97-510"	106	"305-5395410-9655515"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171444844	
"2022-01-11 14:42:34"	571482		106	"305-5395410-9655515"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171444844	
"2022-01-12 17:14:29"	571905	"Leinos-815.06.000"	106	"304-5605981-9963552"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171515488	
"2022-01-12 17:14:29"	571905		106	"304-5605981-9963552"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171515488	
"2022-01-12 20:15:15"	571980	"Stubai-950020"	106	"305-0189653-3399566"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171518436	
"2022-01-12 20:15:15"	571980		106	"305-0189653-3399566"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171518436	
"2022-01-13 10:15:51"	572070	"Fermit-11517"	106	"028-9548189-6086735"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171531857	
"2022-01-13 10:15:51"	572070		106	"028-9548189-6086735"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171531857	
"2022-01-13 10:13:42"	572088	"Kunz-12.110"	106	"303-6229213-7421148"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171531981	
"2022-01-13 10:13:42"	572088		106	"303-6229213-7421148"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171531981	
"2022-01-13 10:14:10"	572138	"Tigra-13273.10"	106	"028-7767040-3054767"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171532528	
"2022-01-13 10:14:10"	572138	"Tigra-13273x2"	106	"028-7767040-3054767"	"[8.1] Storniert mit Gutschrift"	5	"DPD"	9446171532528	
"2022-01-13 10:14:10"	572138		106	"028-7767040-3054767"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171532528	
"2022-01-13 12:18:17"	572217	"Schwaiger-PWE0097"	106	"304-7022197-6459557"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171559782	
"2022-01-13 12:18:17"	572217		106	"304-7022197-6459557"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171559782	
"2022-01-14 00:13:37"	572468	"Silky-KSI511821"	106	"305-4509158-0375552"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171586715	
"2022-01-14 00:13:37"	572468		106	"305-4509158-0375552"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171586715	
"2022-01-14 12:18:21"	572682	"Silky-KSI522121"	106	"304-5416158-0393151"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171626504	
"2022-01-14 12:18:21"	572682		106	"304-5416158-0393151"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171626504	
"2022-01-14 15:30:28"	572750	"Tigra-13273.1x4"	106	"028-3052547-7167555"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171640808	
"2022-01-14 15:30:28"	572750	"Tigra-13273x2"	106	"028-3052547-7167555"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171640808	
"2022-01-14 15:30:28"	572750		106	"028-3052547-7167555"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171640808	
"2022-01-14 18:27:21"	572755	"Picard-0040312-2000"	106	"306-6871401-6698711"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446171643046	
"2022-01-14 18:27:21"	572755		106	"306-6871401-6698711"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446171643046	
"2022-01-15 14:28:12"	573051	"Beko-260100300"	106	"303-9233114-1145969"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171652767	
"2022-01-15 14:28:12"	573051		106	"303-9233114-1145969"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171652767	
"2022-01-16 00:31:59"	573177	"Markant-Schreiner"	106	"304-4342680-8873111"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171657372	
"2022-01-16 00:31:59"	573177		106	"304-4342680-8873111"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171657372	
"2022-01-16 13:32:18"	573171	"K-Stanley-1-94-850"	106	"028-5044822-4473942"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171661605	
"2022-01-16 13:32:18"	573171		106	"028-5044822-4473942"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171661605	
"2022-01-16 21:29:10"	573411	"Tajima-GKG240"	106	"305-6249704-1088357"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171673328	
"2022-01-16 21:29:10"	573411		106	"305-6249704-1088357"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171673328	
"2022-01-17 00:28:56"	573546	"Halder-3377.130"	106	"306-3545207-0725106"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171677024	
"2022-01-17 00:28:56"	573546		106	"306-3545207-0725106"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171677024	
"2022-01-17 00:33:39"	573509	"Rennsteig-140.055.0"	106	"303-0988560-8821140"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171677047	
"2022-01-17 00:33:39"	573509		106	"303-0988560-8821140"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171677047	
"2022-01-17 11:12:11"	573713	"Silky-KSI511221"	106	"305-8912733-8697125"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446171779395	
"2022-01-17 11:12:11"	573713		106	"305-8912733-8697125"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171779395	
"2022-01-17 16:09:01"	573513	"Silky-KSI635036"	106	"304-4605298-3193139"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171785510	
"2022-01-17 16:09:01"	573513		106	"304-4605298-3193139"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171785510	
"2022-01-18 00:12:40"	573970	"Heitmann-406WE"	106	"028-9711075-6400311"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171821433	
"2022-01-18 00:12:40"	573970		106	"028-9711075-6400311"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171821433	
"2022-01-18 00:12:14"	574044	"Stehle-58100031"	106	"028-6849818-1271508"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171821459	
"2022-01-18 00:12:14"	574044		106	"028-6849818-1271508"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171821459	
"2022-01-18 11:05:39"	574231	"Tajima-LB30SP"	106	"304-8216867-0432323"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446171846293	
